Parking,,,,,,,,20F Front,,,,,,,20F Rear,,,,,,,45F Front,,,,,
SlotLabel,UnityX,UnityZ,Latitude,Longitude,WGS84_Easting,WGS84_Northing,,UnityX_20F,UnityZ_20F,Latitude_20F,Longitude_20F,WGS84_Easting_20F,WGS84_Northing_20F,,UnityX_20R,UnityZ_20R,Latitude_20R,Longitude_20R,WGS84_Easting_20R,WGS84_Northing_20R,,UnityX_45F,UnityZ_45F,Latitude_45F,Longitude_45F,WGS84_Easting_45F,WGS84_Northing_45F
TJ6_11_35,-67.89999,-1202.139,1.262169412,103.7843398,364749.8486,139539.4787,,-67.89999,-1204.979,1.262147357,103.7843267,364748.3923,139537.041,,-67.89999,-1211.575,1.262096133,103.7842963,364745.0102,139531.3794,,-67.89999,-1206.503,1.262135522,103.7843197,364747.6109,139535.7329
TJ6_11_36,-67.89999,-1195.609,1.262220124,103.7843698,364753.1969,139545.0836,,-67.89999,-1198.449,1.262198069,103.7843568,364751.7406,139542.6459,,-67.89999,-1205.045,1.262146845,103.7843264,364748.3585,139536.9843,,-67.89999,-1199.973,1.262186234,103.7843498,364750.9592,139541.3378
TJ6_11_37,-67.89999,-1189.05,1.262271061,103.7844,364756.56,139550.7134,,-67.89999,-1191.89,1.262249006,103.784387,364755.1038,139548.2757,,-67.89999,-1198.486,1.262197782,103.7843566,364751.7217,139542.6141,,-67.89999,-1193.414,1.26223717,103.78438,364754.3224,139546.9676
TJ6_11_38,-67.89999,-1182.542,1.262321602,103.78443,364759.8971,139556.2994,,-67.89999,-1185.382,1.262299547,103.7844169,364758.4408,139553.8617,,-67.89999,-1191.978,1.262248322,103.7843866,364755.0587,139548.2002,,-67.89999,-1186.906,1.262287711,103.7844099,364757.6594,139552.5536
TJ6_11_39,-67.89999,-1176.04,1.262372096,103.7844599,364763.231,139561.8802,,-67.89999,-1178.88,1.262350041,103.7844469,364761.7748,139559.4426,,-67.89999,-1185.476,1.262298817,103.7844165,364758.3926,139553.781,,-67.89999,-1180.404,1.262338206,103.7844399,364760.9933,139558.1345
TJ7_00_1,-56.59998,-1420.896,1.260418185,103.7834197,364647.3786,139345.9185,,-56.59998,-1423.736,1.26039613,103.7834066,364645.9223,139343.4808,,-56.59998,-1430.332,1.260344906,103.7833763,364642.5402,139337.8193,,-56.59998,-1425.26,1.260384295,103.7833996,364645.1409,139342.1727
TJ7_00_2,-56.59998,-1414.896,1.260464781,103.7834473,364650.4551,139351.0685,,-56.59998,-1417.736,1.260442726,103.7834343,364648.9989,139348.6308,,-56.59998,-1424.332,1.260391501,103.7834039,364645.6167,139342.9693,,-56.59998,-1419.26,1.26043089,103.7834272,364648.2174,139347.3227
TJ7_00_3,-56.59998,-1408.082,1.260517698,103.7834787,364653.949,139356.9171,,-56.59998,-1410.922,1.260495643,103.7834656,364652.4928,139354.4795,,-56.59998,-1417.518,1.260444419,103.7834353,364649.1106,139348.8179,,-56.59998,-1412.446,1.260483808,103.7834586,364651.7113,139353.1714
TJ7_00_4,-56.59998,-1401.523,1.260568635,103.7835089,364657.3122,139362.5469,,-56.59998,-1404.363,1.26054658,103.7834958,364655.856,139360.1093,,-56.59998,-1410.959,1.260495356,103.7834655,364652.4738,139354.4477,,-56.59998,-1405.887,1.260534745,103.7834888,364655.0745,139358.8012
TJ7_00_5,-56.59998,-1394.993,1.260619347,103.783539,364660.6605,139368.1518,,-56.59998,-1397.833,1.260597292,103.7835259,364659.2043,139365.7142,,-56.59998,-1404.429,1.260546067,103.7834955,364655.8221,139360.0526,,-56.59998,-1399.357,1.260585456,103.7835189,364658.4228,139364.4061
TJ7_00_6,-56.59998,-1388.435,1.260670276,103.7835692,364664.0231,139373.7808,,-56.59998,-1391.275,1.260648221,103.7835561,364662.5669,139371.3431,,-56.59998,-1397.871,1.260596997,103.7835257,364659.1848,139365.6816,,-56.59998,-1392.799,1.260636386,103.7835491,364661.7855,139370.035
TJ7_00_7,-56.59998,-1381.876,1.260721213,103.7835994,364667.3863,139379.4106,,-56.59998,-1384.716,1.260699158,103.7835863,364665.9301,139376.9729,,-56.59998,-1391.312,1.260647934,103.7835559,364662.5479,139371.3114,,-56.59998,-1386.24,1.260687323,103.7835793,364665.1487,139375.6648
TJ7_00_8,-56.59998,-1375.346,1.260771925,103.7836294,364670.7346,139385.0155,,-56.59998,-1378.186,1.26074987,103.7836164,364669.2784,139382.5778,,-56.59998,-1384.782,1.260698645,103.783586,364665.8963,139376.9163,,-56.59998,-1379.71,1.260738034,103.7836093,364668.497,139381.2697
TJ7_00_9,-56.59998,-1368.787,1.260822862,103.7836596,364674.0978,139390.6453,,-56.59998,-1371.627,1.260800807,103.7836466,364672.6416,139388.2076,,-56.59998,-1378.223,1.260749582,103.7836162,364669.2594,139382.5461,,-56.59998,-1373.151,1.260788971,103.7836395,364671.8601,139386.8995
TJ7_00_10,-56.59998,-1362.265,1.260873512,103.7836897,364677.442,139396.2433,,-56.59998,-1365.105,1.260851456,103.7836766,364675.9858,139393.8057,,-56.59998,-1371.701,1.260800232,103.7836462,364672.6036,139388.1441,,-56.59998,-1366.629,1.260839621,103.7836696,364675.2043,139392.4976
TJ7_00_11,-56.59998,-1355.706,1.260924448,103.7837199,364680.8052,139401.8731,,-56.59998,-1358.546,1.260902393,103.7837068,364679.3489,139399.4355,,-56.59998,-1365.142,1.260851169,103.7836764,364675.9668,139393.7739,,-56.59998,-1360.07,1.260890558,103.7836998,364678.5675,139398.1274
TJ7_00_12,-56.59998,-1349.176,1.26097516,103.7837499,364684.1535,139407.478,,-56.59998,-1352.016,1.260953105,103.7837369,364682.6972,139405.0404,,-56.59998,-1358.612,1.260901881,103.7837065,364679.3151,139399.3788,,-56.59998,-1353.54,1.26094127,103.7837298,364681.9158,139403.7323
TJ7_00_13,-56.59998,-1342.617,1.261026097,103.7837801,364687.5166,139413.1078,,-56.59998,-1345.457,1.261004042,103.7837671,364686.0604,139410.6702,,-56.59998,-1352.053,1.260952818,103.7837367,364682.6783,139405.0086,,-56.59998,-1346.981,1.260992206,103.78376,364685.279,139409.3621
TJ7_00_14,-56.59998,-1336.062,1.261077003,103.7838103,364690.8778,139418.7342,,-56.59998,-1338.902,1.261054948,103.7837972,364689.4215,139416.2965,,-56.59998,-1345.498,1.261003723,103.7837669,364686.0394,139410.635,,-56.59998,-1340.426,1.261043112,103.7837902,364688.6401,139414.9884
TJ7_00_15,-56.59998,-1329.503,1.26112794,103.7838405,364694.2409,139424.364,,-56.59998,-1332.343,1.261105885,103.7838274,364692.7847,139421.9263,,-56.59998,-1338.939,1.26105466,103.7837971,364689.4026,139416.2648,,-56.59998,-1333.867,1.261094049,103.7838204,364692.0033,139420.6182
TJ7_00_16,-56.59998,-1322.973,1.261178652,103.7838706,364697.5892,139429.9689,,-56.59998,-1325.813,1.261156596,103.7838575,364696.133,139427.5312,,-56.59998,-1332.409,1.261105372,103.7838271,364692.7509,139421.8697,,-56.59998,-1327.337,1.261144761,103.7838505,364695.3516,139426.2231
TJ7_00_17,-56.59998,-1316.414,1.261229589,103.7839008,364700.9524,139435.5987,,-56.59998,-1319.254,1.261207533,103.7838877,364699.4962,139433.161,,-56.59998,-1325.85,1.261156309,103.7838573,364696.114,139427.4995,,-56.59998,-1320.778,1.261195698,103.7838807,364698.7147,139431.8529
TJ7_00_18,-56.59998,-1309.892,1.261280238,103.7839308,364704.2966,139441.1967,,-56.59998,-1312.732,1.261258183,103.7839177,364702.8404,139438.7591,,-56.59998,-1319.328,1.261206959,103.7838874,364699.4582,139433.0975,,-56.59998,-1314.256,1.261246348,103.7839107,364702.0589,139437.451
TJ7_00_19,-56.59998,-1301.133,1.26134826,103.7839712,364708.7878,139448.7148,,-56.59998,-1303.973,1.261326205,103.7839581,364707.3316,139446.2772,,-56.59998,-1310.569,1.261274981,103.7839277,364703.9495,139440.6156,,-56.59998,-1305.497,1.26131437,103.7839511,364706.5502,139444.9691
TJ7_00_20,-56.59998,-1294.603,1.261398972,103.7840012,364712.1361,139454.3198,,-56.59998,-1297.443,1.261376917,103.7839881,364710.6799,139451.8821,,-56.59998,-1304.039,1.261325692,103.7839578,364707.2978,139446.2205,,-56.59998,-1298.967,1.261365081,103.7839811,364709.8985,139450.574
TJ7_00_21,-56.59998,-1288.044,1.261449909,103.7840314,364715.4993,139459.9495,,-56.59998,-1290.884,1.261427854,103.7840183,364714.0431,139457.5119,,-56.59998,-1297.48,1.261376629,103.783988,364710.6609,139451.8503,,-56.59998,-1292.408,1.261416018,103.7840113,364713.2616,139456.2038
TJ7_00_22,-56.59998,-1278.987,1.261520245,103.7840731,364720.1434,139467.7235,,-56.59998,-1281.827,1.26149819,103.78406,364718.6871,139465.2858,,-56.59998,-1288.423,1.261446966,103.7840297,364715.305,139459.6242,,-56.59998,-1283.351,1.261486355,103.784053,364717.9057,139463.9777
TJ7_00_23,-56.59998,-1272.428,1.261571182,103.7841033,364723.5065,139473.3533,,-56.59998,-1275.268,1.261549127,103.7840902,364722.0503,139470.9156,,-56.59998,-1281.864,1.261497903,103.7840599,364718.6682,139465.254,,-56.59998,-1276.792,1.261537292,103.7840832,364721.2689,139469.6075
TJ7_00_24,-56.59998,-1265.898,1.261621894,103.7841334,364726.8548,139478.9582,,-56.59998,-1268.738,1.261599839,103.7841203,364725.3986,139476.5205,,-56.59998,-1275.334,1.261548614,103.7840899,364722.0165,139470.8589,,-56.59998,-1270.262,1.261588003,103.7841133,364724.6172,139475.2124
TJ7_00_25,-56.59998,-1259.339,1.261672831,103.7841636,364730.218,139484.588,,-56.59998,-1262.179,1.261650776,103.7841505,364728.7618,139482.1503,,-56.59998,-1268.775,1.261599551,103.7841201,364725.3796,139476.4887,,-56.59998,-1263.703,1.26163894,103.7841435,364727.9803,139480.8422
TJ7_00_26,-56.59998,-1250.317,1.261742895,103.7842051,364734.8441,139492.3318,,-56.59998,-1253.157,1.26172084,103.7841921,364733.3879,139489.8942,,-56.59998,-1259.753,1.261669616,103.7841617,364730.0057,139484.2326,,-56.59998,-1254.681,1.261709005,103.784185,364732.6064,139488.5861
TJ7_00_27,-56.59998,-1243.758,1.261793832,103.7842353,364738.2073,139497.9616,,-56.59998,-1246.598,1.261771777,103.7842223,364736.751,139495.5239,,-56.59998,-1253.194,1.261720553,103.7841919,364733.3689,139489.8624,,-56.59998,-1248.122,1.261759942,103.7842152,364735.9696,139494.2159
TJ7_00_28,-56.59998,-1237.228,1.261844544,103.7842654,364741.5556,139503.5665,,-56.59998,-1240.068,1.261822489,103.7842523,364740.0993,139501.1289,,-56.59998,-1246.664,1.261771265,103.784222,364736.7172,139495.4673,,-56.59998,-1241.592,1.261810654,103.7842453,364739.3179,139499.8208
TJ7_00_40,-56.59998,-1230.669,1.261895481,103.7842956,364744.9187,139509.1963,,-56.59998,-1233.509,1.261873426,103.7842825,364743.4625,139506.7586,,-56.59998,-1240.105,1.261822201,103.7842522,364740.0804,139501.0971,,-56.59998,-1235.033,1.26186159,103.7842755,364742.6811,139505.4506
TJ7_00_30,-56.59998,-1224.114,1.261946387,103.7843258,364748.2799,139514.8227,,-56.59998,-1226.954,1.261924332,103.7843127,364746.8236,139512.385,,-56.59998,-1233.55,1.261873107,103.7842823,364743.4415,139506.7235,,-56.59998,-1228.478,1.261912496,103.7843057,364746.0422,139511.0769
TJ7_00_31,-56.59998,-1217.555,1.261997324,103.784356,364751.643,139520.4525,,-56.59998,-1220.395,1.261975269,103.7843429,364750.1868,139518.0148,,-56.59998,-1226.991,1.261924044,103.7843125,364746.8047,139512.3533,,-56.59998,-1221.919,1.261963433,103.7843359,364749.4054,139516.7067
TJ7_00_32,-56.59998,-1211.025,1.262048036,103.7843861,364754.9913,139526.0574,,-56.59998,-1213.865,1.26202598,103.784373,364753.5351,139523.6197,,-56.59998,-1220.461,1.261974756,103.7843426,364750.153,139517.9582,,-56.59998,-1215.389,1.262014145,103.784366,364752.7537,139522.3116
TJ7_00_33,-56.59998,-1204.466,1.262098973,103.7844163,364758.3545,139531.6872,,-56.59998,-1207.306,1.262076917,103.7844032,364756.8983,139529.2495,,-56.59998,-1213.902,1.262025693,103.7843728,364753.5161,139523.5879,,-56.59998,-1208.83,1.262065082,103.7843962,364756.1168,139527.9414
TJ7_00_34,-56.59998,-1197.944,1.262149622,103.7844463,364761.6987,139537.2852,,-56.59998,-1200.784,1.262127567,103.7844332,364760.2425,139534.8475,,-56.59998,-1207.38,1.262076343,103.7844028,364756.8603,139529.186,,-56.59998,-1202.308,1.262115732,103.7844262,364759.461,139533.5394
TJ7_00_35,-56.59998,-1191.385,1.262200559,103.7844765,364765.0619,139542.915,,-56.59998,-1194.225,1.262178504,103.7844634,364763.6057,139540.4773,,-56.59998,-1200.821,1.26212728,103.784433,364760.2235,139534.8158,,-56.59998,-1195.749,1.262166669,103.7844564,364762.8242,139539.1692
TJ7_00_36,-56.59998,-1184.855,1.262251271,103.7845066,364768.4102,139548.5199,,-56.59998,-1187.695,1.262229216,103.7844935,364766.954,139546.0822,,-56.59998,-1194.291,1.262177991,103.7844631,364763.5718,139540.4207,,-56.59998,-1189.219,1.26221738,103.7844865,364766.1725,139544.7741
TJ7_00_37,-56.59998,-1178.296,1.262302208,103.7845368,364771.7734,139554.1497,,-56.59998,-1181.136,1.262280152,103.7845237,364770.3171,139551.712,,-56.59998,-1187.732,1.262228928,103.7844933,364766.935,139546.0505,,-56.59998,-1182.66,1.262268317,103.7845167,364769.5357,139550.4039
TJ7_00_38,-56.59998,-1171.788,1.262352749,103.7845667,364775.1104,139559.7357,,-56.59998,-1174.628,1.262330693,103.7845536,364773.6542,139557.298,,-56.59998,-1181.224,1.262279469,103.7845233,364770.272,139551.6365,,-56.59998,-1176.152,1.262318858,103.7845466,364772.8727,139555.9899
TJ7_00_39,-56.59998,-1165.286,1.262403243,103.7845967,364778.4443,139565.3166,,-56.59998,-1168.126,1.262381188,103.7845836,364776.9881,139562.8789,,-56.59998,-1174.722,1.262329963,103.7845532,364773.606,139557.2174,,-56.59998,-1169.65,1.262369352,103.7845766,364776.2067,139561.5708
TJ7_11_1,-15.81499,-1420.834,1.260229654,103.7837347,364682.4174,139325.0589,,-15.81499,-1423.674,1.260207599,103.7837216,364680.9612,139322.6213,,-15.81499,-1430.27,1.260156375,103.7836912,364677.579,139316.9597,,-15.81499,-1425.198,1.260195763,103.7837146,364680.1797,139321.3132
TJ7_11_2,-15.81499,-1414.834,1.26027625,103.7837623,364685.4939,139330.2089,,-15.81499,-1417.674,1.260254195,103.7837492,364684.0377,139327.7713,,-15.81499,-1424.27,1.26020297,103.7837189,364680.6556,139322.1097,,-15.81499,-1419.198,1.260242359,103.7837422,364683.2563,139326.4632
TJ7_11_3,-15.81499,-1408.02,1.260329167,103.7837937,364688.9879,139336.0576,,-15.81499,-1410.86,1.260307112,103.7837806,364687.5316,139333.6199,,-15.81499,-1417.456,1.260255888,103.7837502,364684.1495,139327.9584,,-15.81499,-1412.384,1.260295277,103.7837736,364686.7502,139332.3118
TJ7_11_4,-15.81499,-1401.461,1.260380104,103.7838239,364692.351,139341.6874,,-15.81499,-1404.301,1.260358049,103.7838108,364690.8948,139339.2497,,-15.81499,-1410.897,1.260306825,103.7837804,364687.5127,139333.5882,,-15.81499,-1405.825,1.260346213,103.7838038,364690.1134,139337.9416
TJ7_11_5,-15.81499,-1394.931,1.260430816,103.783854,364695.6993,139347.2923,,-15.81499,-1397.771,1.260408761,103.7838409,364694.2431,139344.8546,,-15.81499,-1404.367,1.260357536,103.7838105,364690.861,139339.1931,,-15.81499,-1399.295,1.260396925,103.7838339,364693.4617,139343.5465
TJ7_11_6,-15.81499,-1388.373,1.260481745,103.7838841,364699.062,139352.9212,,-15.81499,-1391.213,1.26045969,103.7838711,364697.6058,139350.4836,,-15.81499,-1397.809,1.260408465,103.7838407,364694.2236,139344.822,,-15.81499,-1392.737,1.260447854,103.7838641,364696.8243,139349.1755
TJ7_11_7,-15.81499,-1381.814,1.260532682,103.7839143,364702.4252,139358.551,,-15.81499,-1384.654,1.260510627,103.7839013,364700.9689,139356.1134,,-15.81499,-1391.25,1.260459402,103.7838709,364697.5868,139350.4518,,-15.81499,-1386.178,1.260498791,103.7838943,364700.1875,139354.8053
TJ7_11_8,-15.81499,-1375.284,1.260583394,103.7839444,364705.7735,139364.1559,,-15.81499,-1378.124,1.260561338,103.7839313,364704.3172,139361.7183,,-15.81499,-1384.72,1.260510114,103.783901,364700.9351,139356.0567,,-15.81499,-1379.648,1.260549503,103.7839243,364703.5358,139360.4102
TJ7_11_9,-15.81499,-1368.725,1.260634331,103.7839746,364709.1366,139369.7857,,-15.81499,-1371.565,1.260612275,103.7839615,364707.6804,139367.3481,,-15.81499,-1378.161,1.260561051,103.7839312,364704.2983,139361.6865,,-15.81499,-1373.089,1.26060044,103.7839545,364706.899,139366.04
TJ7_11_10,-15.81499,-1362.203,1.26068498,103.7840046,364712.4808,139375.3838,,-15.81499,-1365.043,1.260662925,103.7839916,364711.0246,139372.9461,,-15.81499,-1371.639,1.260611701,103.7839612,364707.6425,139367.2845,,-15.81499,-1366.567,1.26065109,103.7839846,364710.2432,139371.638
TJ7_11_11,-15.81499,-1355.644,1.260735917,103.7840348,364715.844,139381.0136,,-15.81499,-1358.484,1.260713862,103.7840218,364714.3878,139378.5759,,-15.81499,-1365.08,1.260662638,103.7839914,364711.0056,139372.9143,,-15.81499,-1360.008,1.260702027,103.7840148,364713.6063,139377.2678
TJ7_11_12,-15.81499,-1349.114,1.260786629,103.7840649,364719.1923,139386.6185,,-15.81499,-1351.954,1.260764574,103.7840518,364717.7361,139384.1808,,-15.81499,-1358.55,1.260713349,103.7840215,364714.3539,139378.5193,,-15.81499,-1353.478,1.260752738,103.7840448,364716.9546,139382.8727
TJ7_11_13,-15.81499,-1342.555,1.260837566,103.7840951,364722.5555,139392.2483,,-15.81499,-1345.395,1.260815511,103.784082,364721.0992,139389.8106,,-15.81499,-1351.991,1.260764286,103.7840517,364717.7171,139384.149,,-15.81499,-1346.919,1.260803675,103.784075,364720.3178,139388.5025
TJ7_11_14,-15.81499,-1336,1.260888472,103.7841253,364725.9166,139397.8746,,-15.81499,-1338.84,1.260866416,103.7841122,364724.4604,139395.437,,-15.81499,-1345.436,1.260815192,103.7840819,364721.0782,139389.7754,,-15.81499,-1340.364,1.260854581,103.7841052,364723.6789,139394.1289
TJ7_11_15,-15.81499,-1329.441,1.260939409,103.7841555,364729.2798,139403.5044,,-15.81499,-1332.281,1.260917353,103.7841424,364727.8235,139401.0668,,-15.81499,-1338.877,1.260866129,103.7841121,364724.4414,139395.4052,,-15.81499,-1333.805,1.260905518,103.7841354,364727.0421,139399.7587
TJ7_11_16,-15.81499,-1322.911,1.26099012,103.7841856,364732.6281,139409.1093,,-15.81499,-1325.751,1.260968065,103.7841725,364731.1718,139406.6717,,-15.81499,-1332.347,1.260916841,103.7841421,364727.7897,139401.0101,,-15.81499,-1327.275,1.26095623,103.7841655,364730.3904,139405.3636
TJ7_11_17,-15.81499,-1316.352,1.261041057,103.7842158,364735.9912,139414.7391,,-15.81499,-1319.192,1.261019002,103.7842027,364734.535,139412.3015,,-15.81499,-1325.788,1.260967778,103.7841723,364731.1529,139406.6399,,-15.81499,-1320.716,1.261007167,103.7841957,364733.7536,139410.9934
TJ7_11_18,-15.81499,-1309.83,1.261091707,103.7842458,364739.3354,139420.3372,,-15.81499,-1312.67,1.261069652,103.7842327,364737.8792,139417.8995,,-15.81499,-1319.266,1.261018427,103.7842023,364734.4971,139412.2379,,-15.81499,-1314.194,1.261057816,103.7842257,364737.0978,139416.5914
TJ7_11_19,-15.81499,-1301.071,1.261159729,103.7842861,364743.8267,139427.8553,,-15.81499,-1303.911,1.261137674,103.7842731,364742.3704,139425.4176,,-15.81499,-1310.507,1.261086449,103.7842427,364738.9883,139419.7561,,-15.81499,-1305.435,1.261125838,103.784266,364741.589,139424.1095
TJ7_11_20,-15.81499,-1294.541,1.261210441,103.7843162,364747.175,139433.4602,,-15.81499,-1297.381,1.261188385,103.7843031,364745.7187,139431.0225,,-15.81499,-1303.977,1.261137161,103.7842727,364742.3366,139425.361,,-15.81499,-1298.905,1.26117655,103.7842961,364744.9373,139429.7144
TJ7_11_21,-15.81499,-1287.982,1.261261378,103.7843464,364750.5381,139439.09,,-15.81499,-1290.822,1.261239322,103.7843333,364749.0819,139436.6523,,-15.81499,-1297.418,1.261188098,103.7843029,364745.6998,139430.9908,,-15.81499,-1292.346,1.261227487,103.7843263,364748.3005,139435.3442
TJ7_11_22,-15.81499,-1278.925,1.261331714,103.7843881,364755.1822,139446.8639,,-15.81499,-1281.765,1.261309659,103.784375,364753.726,139444.4262,,-15.81499,-1288.361,1.261258434,103.7843447,364750.3438,139438.7647,,-15.81499,-1283.289,1.261297823,103.784368,364752.9445,139443.1181
TJ7_11_23,-15.81499,-1272.366,1.261382651,103.7844183,364758.5454,139452.4937,,-15.81499,-1275.206,1.261360596,103.7844052,364757.0891,139450.056,,-15.81499,-1281.802,1.261309371,103.7843749,364753.707,139444.3945,,-15.81499,-1276.73,1.26134876,103.7843982,364756.3077,139448.7479
TJ7_11_24,-15.81499,-1265.836,1.261433363,103.7844484,364761.8937,139458.0986,,-15.81499,-1268.676,1.261411307,103.7844353,364760.4374,139455.6609,,-15.81499,-1275.272,1.261360083,103.7844049,364757.0553,139449.9994,,-15.81499,-1270.2,1.261399472,103.7844283,364759.656,139454.3528
TJ7_11_25,-15.81499,-1259.277,1.2614843,103.7844786,364765.2568,139463.7284,,-15.81499,-1262.117,1.261462244,103.7844655,364763.8006,139461.2907,,-15.81499,-1268.713,1.26141102,103.7844351,364760.4185,139455.6292,,-15.81499,-1263.641,1.261450409,103.7844585,364763.0192,139459.9826
TJ7_11_26,-15.81499,-1250.255,1.261554364,103.7845201,364769.8829,139471.4722,,-15.81499,-1253.095,1.261532309,103.784507,364768.4267,139469.0346,,-15.81499,-1259.691,1.261481085,103.7844767,364765.0445,139463.373,,-15.81499,-1254.619,1.261520474,103.7845,364767.6452,139467.7265
TJ7_11_27,-15.81499,-1243.696,1.261605301,103.7845503,364773.2461,139477.102,,-15.81499,-1246.536,1.261583246,103.7845372,364771.7899,139474.6644,,-15.81499,-1253.132,1.261532022,103.7845069,364768.4077,139469.0028,,-15.81499,-1248.06,1.26157141,103.7845302,364771.0084,139473.3563
TJ7_11_28,-15.81499,-1237.166,1.261656013,103.7845804,364776.5944,139482.7069,,-15.81499,-1240.006,1.261633958,103.7845673,364775.1382,139480.2693,,-15.81499,-1246.602,1.261582733,103.7845369,364771.756,139474.6077,,-15.81499,-1241.53,1.261622122,103.7845603,364774.3567,139478.9612
TJ7_11_29,-15.81499,-1230.607,1.26170695,103.7846106,364779.9576,139488.3367,,-15.81499,-1233.447,1.261684894,103.7845975,364778.5013,139485.8991,,-15.81499,-1240.043,1.26163367,103.7845671,364775.1192,139480.2375,,-15.81499,-1234.971,1.261673059,103.7845905,364777.7199,139484.591
TJ7_11_30,-15.81499,-1224.052,1.261757856,103.7846408,364783.3187,139493.9631,,-15.81499,-1226.892,1.2617358,103.7846277,364781.8625,139491.5254,,-15.81499,-1233.488,1.261684576,103.7845973,364778.4803,139485.8639,,-15.81499,-1228.416,1.261723965,103.7846207,364781.081,139490.2173
TJ7_11_31,-15.81499,-1217.493,1.261808793,103.784671,364786.6819,139499.5929,,-15.81499,-1220.333,1.261786737,103.7846579,364785.2256,139497.1552,,-15.81499,-1226.929,1.261735513,103.7846275,364781.8435,139491.4937,,-15.81499,-1221.857,1.261774902,103.7846509,364784.4442,139495.8471
TJ7_11_32,-15.81499,-1210.963,1.261859504,103.784701,364790.0302,139505.1978,,-15.81499,-1213.803,1.261837449,103.784688,364788.5739,139502.7601,,-15.81499,-1220.399,1.261786225,103.7846576,364785.1918,139497.0986,,-15.81499,-1215.327,1.261825614,103.7846809,364787.7925,139501.452
TJ7_11_33,-15.81499,-1204.404,1.261910441,103.7847312,364793.3933,139510.8276,,-15.81499,-1207.244,1.261888386,103.7847182,364791.9371,139508.3899,,-15.81499,-1213.84,1.261837162,103.7846878,364788.555,139502.7284,,-15.81499,-1208.768,1.261876551,103.7847111,364791.1557,139507.0818
TJ7_11_34,-15.81499,-1197.882,1.261961091,103.7847613,364796.7375,139516.4256,,-15.81499,-1200.722,1.261939036,103.7847482,364795.2813,139513.988,,-15.81499,-1207.318,1.261887811,103.7847178,364791.8992,139508.3264,,-15.81499,-1202.246,1.2619272,103.7847412,364794.4999,139512.6799
TJ7_11_35,-15.81499,-1191.323,1.262012028,103.7847915,364800.1007,139522.0554,,-15.81499,-1194.163,1.261989973,103.7847784,364798.6445,139519.6178,,-15.81499,-1200.759,1.261938748,103.784748,364795.2623,139513.9562,,-15.81499,-1195.687,1.261978137,103.7847714,364797.863,139518.3097
TJ7_11_36,-15.81499,-1184.793,1.26206274,103.7848215,364803.449,139527.6603,,-15.81499,-1187.633,1.262040684,103.7848085,364801.9928,139525.2227,,-15.81499,-1194.229,1.26198946,103.7847781,364798.6106,139519.5611,,-15.81499,-1189.157,1.262028849,103.7848014,364801.2113,139523.9146
TJ7_11_37,-15.81499,-1178.234,1.262113677,103.7848517,364806.8122,139533.2901,,-15.81499,-1181.074,1.262091621,103.7848387,364805.356,139530.8525,,-15.81499,-1187.67,1.262040397,103.7848083,364801.9738,139525.1909,,-15.81499,-1182.598,1.262079786,103.7848316,364804.5745,139529.5444
TJ7_11_38,-15.81499,-1171.726,1.262164217,103.7848817,364810.1492,139538.8761,,-15.81499,-1174.566,1.262142162,103.7848686,364808.693,139536.4385,,-15.81499,-1181.162,1.262090938,103.7848382,364805.3108,139530.7769,,-15.81499,-1176.09,1.262130327,103.7848616,364807.9115,139535.1304
TJ7_11_39,-15.81499,-1165.224,1.262214712,103.7849116,364813.4832,139544.457,,-15.81499,-1168.064,1.262192656,103.7848986,364812.0269,139542.0193,,-15.81499,-1174.66,1.262141432,103.7848682,364808.6448,139536.3578,,-15.81499,-1169.588,1.262180821,103.7848915,364811.2455,139540.7112
TK1_00_1,-368.6,-1142.552,1.264025717,103.782294,364522.302,139744.8102,,-368.6,-1145.392,1.264003662,103.7822809,364520.8458,139742.3726,,-368.6,-1151.988,1.263952438,103.7822505,364517.4636,139736.711,,-368.6,-1146.916,1.263991827,103.7822739,364520.0643,139741.0645
TK1_00_2,-368.6,-1137.182,1.264067421,103.7823187,364525.0555,139749.4195,,-368.6,-1140.022,1.264045365,103.7823056,364523.5993,139746.9818,,-368.6,-1146.618,1.263994141,103.7822753,364520.2171,139741.3203,,-368.6,-1141.546,1.26403353,103.7822986,364522.8178,139745.6737
TK1_00_3,-368.6,-1129.922,1.264123801,103.7823521,364528.7781,139755.651,,-368.6,-1132.762,1.264101746,103.7823391,364527.3219,139753.2133,,-368.6,-1139.358,1.264050522,103.7823087,364523.9397,139747.5517,,-368.6,-1134.286,1.264089911,103.782332,364526.5405,139751.9052
TK1_00_4,-368.6,-1123.992,1.264169854,103.7823794,364531.8188,139760.7409,,-368.6,-1126.832,1.264147798,103.7823664,364530.3626,139758.3032,,-368.6,-1133.428,1.264096574,103.782336,364526.9804,139752.6416,,-368.6,-1128.356,1.264135963,103.7823593,364529.5811,139756.9951
TK1_00_5,-368.6,-1116.982,1.264224293,103.7824117,364535.4132,139766.7578,,-368.6,-1119.822,1.264202238,103.7823986,364533.957,139764.3201,,-368.6,-1126.418,1.264151013,103.7823683,364530.5748,139758.6586,,-368.6,-1121.346,1.264190402,103.7823916,364533.1755,139763.012
