Filename,PSA_AIFO_Coordinates,,,,,,,,,,,
Format,2.1,,,,,,,,,,,
Modified on,25/09/24,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Reserved,,,,,,,,,,,,
Slot Label, Raw x, Raw y, Slot Type, , 20F Front x, 20F Front y, , 20F Rear x, 20F Rear y, , 45F Front x, 45F Front y
TR1_11_35,364740.888736,141014.976027,9, ,364738.451059,141016.432282, ,364732.820425,141019.795994, ,364737.197933,141017.180893
TR1_11_36,364735.204351,141018.371849,9, ,364732.766674,141019.828104, ,364727.13604,141023.191816, ,364731.513548,141020.576715
TR1_11_37,364730.012311,141021.473546,9, ,364727.574634,141022.929802, ,364721.943999,141026.293514, ,364726.321507,141023.678413
TR2_00_1,364937.6591,140910.4596,1, ,364935.2214,140911.9159, ,364929.5599,140915.298, ,364933.9133,140912.6973
TR2_00_2,364932.0627,140913.8028,1, ,364929.6251,140915.2591, ,364923.9636,140918.6412, ,364928.317,140916.0405
TR2_00_3,364926.4569,140917.1517,1, ,364924.0193,140918.608, ,364918.3577,140921.9901, ,364922.7112,140919.3894
TR2_00_4,364920.8271,140920.5149,1, ,364918.3895,140921.9712, ,364912.728,140925.3533, ,364917.0814,140922.7526
TR2_00_5,364915.2223,140923.8632,1, ,364912.7846,140925.3195, ,364907.1231,140928.7017, ,364911.4765,140926.1009
TR2_00_6,364909.5925,140927.2264,9, ,364907.1548,140928.6827, ,364901.4933,140932.0649, ,364905.8467,140929.4641
TR2_00_7,364903.9945,140930.5707,9, ,364901.5568,140932.0269, ,364895.8953,140935.4091, ,364900.2487,140932.8084
TR2_00_8,364898.3647,140933.9339,9, ,364895.927,140935.3901, ,364890.2655,140938.7723, ,364894.6189,140936.1716
TR2_00_9,364892.7597,140937.2822,9, ,364890.3221,140938.7385, ,364884.6605,140942.1207, ,364889.014,140939.5199
TR2_00_10,364887.13,140940.6454,9, ,364884.6924,140942.1016, ,364879.0308,140945.4838, ,364883.3843,140942.8831
TR2_00_11,364881.5037,140944.0065,9, ,364879.066,140945.4628, ,364873.4045,140948.8449, ,364877.7579,140946.2442
TR2_00_12,364875.8738,140947.3698,9, ,364873.4362,140948.826, ,364867.7746,140952.2082, ,364872.1281,140949.6075
TR2_00_13,364870.2689,140950.7181,9, ,364867.8313,140952.1744, ,364862.1697,140955.5565, ,364866.5232,140952.9558
TR2_00_14,364864.6391,140954.0814,9, ,364862.2014,140955.5376, ,364856.5399,140958.9198, ,364860.8933,140956.319
TR2_00_15,364859.0412,140957.4255,9, ,364856.6036,140958.8817, ,364850.942,140962.2639, ,364855.2955,140959.6632
TR2_00_16,364853.4114,140960.7887,9, ,364850.9737,140962.245, ,364845.3122,140965.6271, ,364849.6656,140963.0264
TR2_00_17,364847.8065,140964.1371,9, ,364845.3688,140965.5933, ,364839.7073,140968.9755, ,364844.0607,140966.3747
TR2_00_18,364842.1768,140967.5002,9, ,364839.7391,140968.9564, ,364834.0776,140972.3386, ,364838.431,140969.7379
TR2_00_19,364836.5486,140970.8624,9, ,364834.111,140972.3187, ,364828.4495,140975.7008, ,364832.8029,140973.1001
TR2_00_20,364830.9189,140974.2256,9, ,364828.4812,140975.6819, ,364822.8197,140979.064, ,364827.1731,140976.4633
TR2_00_21,364825.3142,140977.5739,9, ,364822.8765,140979.0301, ,364817.215,140982.4123, ,364821.5684,140979.8115
TR2_00_22,364819.6844,140980.9371,9, ,364817.2467,140982.3933, ,364811.5852,140985.7755, ,364815.9386,140983.1747
TR2_00_23,364814.0861,140984.2814,9, ,364811.6484,140985.7377, ,364805.9869,140989.1198, ,364810.3404,140986.5191
TR2_00_24,364808.4564,140987.6446,9, ,364806.0188,140989.1008, ,364800.3572,140992.483, ,364804.7107,140989.8823
TR2_00_25,364802.8517,140990.9928,9, ,364800.414,140992.449, ,364794.7525,140995.8312, ,364799.1059,140993.2305
TR2_00_26,364797.2217,140994.3562,9, ,364794.784,140995.8124, ,364789.1225,140999.1946, ,364793.4759,140996.5938
TR2_00_27,364791.5953,140997.7173,9, ,364789.1577,140999.1735, ,364783.4961,141002.5557, ,364787.8496,140999.955
TR2_00_28,364785.9659,141001.0803,9, ,364783.5282,141002.5365, ,364777.8667,141005.9187, ,364782.2201,141003.318
TR2_00_29,364780.3608,141004.4287,9, ,364777.9232,141005.885, ,364772.2616,141009.2671, ,364776.6151,141006.6664
TR2_00_30,364774.7311,141007.7919,9, ,364772.2935,141009.2481, ,364766.6319,141012.6303, ,364770.9854,141010.0296
TR2_00_31,364769.133,141011.1362,9, ,364766.6954,141012.5924, ,364761.0338,141015.9746, ,364765.3873,141013.3739
TR2_00_32,364763.5031,141014.4995,9, ,364761.0654,141015.9557, ,364755.4039,141019.3379, ,364759.7573,141016.7372
TR2_00_33,364757.8983,141017.8477,9, ,364755.4606,141019.304, ,364749.7991,141022.6862, ,364754.1525,141020.0854
TR2_00_34,364752.2688,141021.2108,9, ,364749.8311,141022.667, ,364744.1696,141026.0492, ,364748.523,141023.4485
TR2_00_35,364746.6397,141024.5736,9, ,364744.202,141026.0298, ,364738.5405,141029.412, ,364742.8939,141026.8113
TR2_00_36,364740.9473,141027.9742,9, ,364738.5097,141029.4304, ,364732.8481,141032.8126, ,364737.2016,141030.2119
TR2_00_37,364735.7458,141031.0815,9, ,364733.3082,141032.5377, ,364727.6466,141035.9199, ,364732.0001,141033.3192
TR2_11_1,364958.5643,140945.4537,1, ,364956.1266,140946.9099, ,364950.4651,140950.2921, ,364954.8186,140947.6914
TR2_11_2,364952.968,140948.7969,1, ,364950.5303,140950.2531, ,364944.8688,140953.6353, ,364949.2223,140951.0346
TR2_11_3,364947.3622,140952.1458,1, ,364944.9245,140953.602, ,364939.263,140956.9842, ,364943.6164,140954.3835
TR2_11_4,364941.7324,140955.509,1, ,364939.2947,140956.9652, ,364933.6332,140960.3474, ,364937.9866,140957.7467
TR2_11_5,364936.1275,140958.8573,1, ,364933.6899,140960.3135, ,364928.0283,140963.6957, ,364932.3818,140961.095
TR2_11_6,364930.4977,140962.2205,9, ,364928.0601,140963.6767, ,364922.3985,140967.0589, ,364926.752,140964.4582
TR2_11_7,364924.8997,140965.5647,9, ,364922.4621,140967.021, ,364916.8005,140970.4031, ,364921.154,140967.8024
TR2_11_8,364919.2699,140968.9279,9, ,364916.8323,140970.3842, ,364911.1708,140973.7663, ,364915.5242,140971.1656
TR2_11_9,364913.665,140972.2763,9, ,364911.2273,140973.7325, ,364905.5658,140977.1147, ,364909.9192,140974.514
TR2_11_10,364908.0353,140975.6394,9, ,364905.5976,140977.0957, ,364899.9361,140980.4778, ,364904.2895,140977.8771
TR2_11_11,364902.4089,140979.0006,9, ,364899.9713,140980.4568, ,364894.3098,140983.839, ,364898.6632,140981.2383
TR2_11_12,364896.7791,140982.3638,9, ,364894.3414,140983.8201, ,364888.6799,140987.2022, ,364893.0333,140984.6015
TR2_11_13,364891.1742,140985.7122,9, ,364888.7365,140987.1684, ,364883.075,140990.5506, ,364887.4284,140987.9498
TR2_11_14,364885.5443,140989.0754,9, ,364883.1067,140990.5317, ,364877.4451,140993.9138, ,364881.7986,140991.3131
TR2_11_15,364879.9465,140992.4195,9, ,364877.5088,140993.8758, ,364871.8473,140997.2579, ,364876.2007,140994.6572
TR2_11_16,364874.3166,140995.7828,9, ,364871.879,140997.239, ,364866.2174,141000.6212, ,364870.5709,140998.0205
TR2_11_17,364868.7117,140999.1311,9, ,364866.2741,141000.5874, ,364860.6126,141003.9695, ,364864.966,141001.3688
TR2_11_18,364863.082,141002.4943,9, ,364860.6444,141003.9505, ,364854.9829,141007.3327, ,364859.3363,141004.7319
TR2_11_19,364857.4539,141005.8565,9, ,364855.0162,141007.3127, ,364849.3547,141010.6949, ,364853.7082,141008.0942
TR2_11_20,364851.8241,141009.2197,9, ,364849.3865,141010.6759, ,364843.7249,141014.0581, ,364848.0784,141011.4574
TR2_11_21,364846.2194,141012.5679,9, ,364843.7818,141014.0241, ,364838.1202,141017.4063, ,364842.4737,141014.8056
TR2_11_22,364840.5896,141015.9311,9, ,364838.152,141017.3873, ,364832.4904,141020.7695, ,364836.8439,141018.1688
TR2_11_23,364834.9914,141019.2755,9, ,364832.5537,141020.7317, ,364826.8922,141024.1139, ,364831.2456,141021.5132
TR2_11_24,364829.3617,141022.6386,9, ,364826.924,141024.0949, ,364821.2625,141027.477, ,364825.6159,141024.8763
TR2_11_25,364823.757,141025.9869,9, ,364821.3193,141027.4431, ,364815.6578,141030.8253, ,364820.0112,141028.2246
TR2_11_26,364818.1269,141029.3502,9, ,364815.6893,141030.8065, ,364810.0277,141034.1886, ,364814.3812,141031.5879
TR2_11_27,364812.5006,141032.7114,9, ,364810.0629,141034.1676, ,364804.4014,141037.5498, ,364808.7548,141034.9491
TR2_11_28,364806.8711,141036.0744,9, ,364804.4335,141037.5306, ,364798.772,141040.9128, ,364803.1254,141038.312
TR2_11_29,364801.2661,141039.4228,9, ,364798.8284,141040.879, ,364793.1669,141044.2612, ,364797.5203,141041.6605
TR2_11_30,364795.6364,141042.7859,9, ,364793.1987,141044.2422, ,364787.5372,141047.6244, ,364791.8907,141045.0236
TR2_11_31,364790.0383,141046.1302,9, ,364787.6006,141047.5865, ,364781.9391,141050.9686, ,364786.2925,141048.3679
TR2_11_32,364784.4083,141049.4935,9, ,364781.9707,141050.9498, ,364776.3092,141054.3319, ,364780.6626,141051.7312
TR2_11_33,364778.8035,141052.8418,9, ,364776.3659,141054.298, ,364770.7044,141057.6802, ,364775.0578,141055.0795
TR2_11_34,364773.174,141056.2048,9, ,364770.7364,141057.6611, ,364765.0748,141061.0433, ,364769.4283,141058.4425
TR2_11_35,364767.5449,141059.5676,9, ,364765.1073,141061.0239, ,364759.4457,141064.4061, ,364763.7992,141061.8053
TR2_11_36,364761.8526,141062.9682,9, ,364759.4149,141064.4245, ,364753.7534,141067.8066, ,364758.1068,141065.2059
TR2_11_37,364756.6511,141066.0756,9, ,364754.2135,141067.5318, ,364748.5519,141070.914, ,364752.9054,141068.3132
TR3_00_1,364964.3072,140955.067,1, ,364961.8696,140956.5232, ,364956.208,140959.9054, ,364960.5615,140957.3046
TR3_00_2,364958.7109,140958.4102,1, ,364956.2733,140959.8664, ,364950.6117,140963.2486, ,364954.9652,140960.6478
TR3_00_3,364953.1051,140961.759,1, ,364950.6674,140963.2153, ,364945.0059,140966.5975, ,364949.3593,140963.9967
TR3_00_4,364947.4753,140965.1222,1, ,364945.0377,140966.5785, ,364939.3761,140969.9607, ,364943.7296,140967.3599
TR3_00_5,364941.8704,140968.4706,1, ,364939.4328,140969.9268, ,364933.7712,140973.309, ,364938.1247,140970.7083
TR3_00_6,364936.2407,140971.8338,9, ,364933.803,140973.29, ,364928.1415,140976.6722, ,364932.4949,140974.0715
TR3_00_7,364930.6426,140975.178,9, ,364928.205,140976.6342, ,364922.5435,140980.0164, ,364926.8969,140977.4157
TR3_00_8,364925.0129,140978.5412,9, ,364922.5752,140979.9974, ,364916.9137,140983.3796, ,364921.2671,140980.7789
TR3_00_9,364919.4079,140981.8896,9, ,364916.9702,140983.3458, ,364911.3087,140986.728, ,364915.6621,140984.1273
TR3_00_10,364913.7782,140985.2527,9, ,364911.3406,140986.709, ,364905.679,140990.0911, ,364910.0325,140987.4904
TR3_00_11,364908.1519,140988.6139,9, ,364905.7142,140990.0701, ,364900.0527,140993.4523, ,364904.4061,140990.8515
TR3_00_12,364902.522,140991.9771,9, ,364900.0843,140993.4334, ,364894.4228,140996.8155, ,364898.7763,140994.2148
TR3_00_13,364896.9171,140995.3254,9, ,364894.4795,140996.7817, ,364888.8179,141000.1638, ,364893.1714,140997.5631
TR3_00_14,364891.2873,140998.6887,9, ,364888.8496,141000.1449, ,364883.1881,141003.5271, ,364887.5415,141000.9264
TR3_00_15,364885.6894,141002.0328,9, ,364883.2518,141003.4891, ,364877.5902,141006.8712, ,364881.9437,141004.2705
TR3_00_16,364880.0595,141005.3961,9, ,364877.6219,141006.8523, ,364871.9604,141010.2345, ,364876.3138,141007.6338
TR3_00_17,364874.4547,141008.7444,9, ,364872.017,141010.2006, ,364866.3555,141013.5828, ,364870.7089,141010.9821
TR3_00_18,364868.825,141012.1075,9, ,364866.3873,141013.5638, ,364860.7258,141016.9459, ,364865.0792,141014.3452
TR3_00_19,364863.1968,141015.4698,9, ,364860.7592,141016.926, ,364855.0976,141020.3082, ,364859.4511,141017.7075
TR3_00_20,364857.567,141018.833,9, ,364855.1294,141020.2892, ,364849.4679,141023.6714, ,364853.8213,141021.0706
TR3_00_21,364851.9623,141022.1812,9, ,364849.5247,141023.6374, ,364843.8631,141027.0196, ,364848.2166,141024.4189
TR3_00_22,364846.3326,141025.5444,9, ,364843.8949,141027.0006, ,364838.2334,141030.3828, ,364842.5868,141027.7821
TR3_00_23,364840.7343,141028.8888,9, ,364838.2966,141030.345, ,364832.6351,141033.7272, ,364836.9885,141031.1265
TR3_00_24,364835.1046,141032.2519,9, ,364832.6669,141033.7082, ,364827.0054,141037.0903, ,364831.3588,141034.4896
TR3_00_25,364829.4999,141035.6001,9, ,364827.0622,141037.0564, ,364821.4007,141040.4386, ,364825.7541,141037.8378
TR3_00_26,364823.8698,141038.9635,9, ,364821.4322,141040.4197, ,364815.7707,141043.8019, ,364820.1241,141041.2012
TR3_00_27,364818.2435,141042.3246,9, ,364815.8058,141043.7809, ,364810.1443,141047.1631, ,364814.4978,141044.5623
TR3_00_28,364812.6141,141045.6876,9, ,364810.1764,141047.1439, ,364804.5149,141050.5261, ,364808.8683,141047.9253
TR3_00_29,364807.009,141049.0361,9, ,364804.5714,141050.4923, ,364798.9098,141053.8745, ,364803.2633,141051.2738
TR3_00_30,364801.3793,141052.3992,9, ,364798.9417,141053.8555, ,364793.2801,141057.2376, ,364797.6336,141054.6369
TR3_00_31,364795.7812,141055.7435,9, ,364793.3436,141057.1997, ,364787.682,141060.5819, ,364792.0355,141057.9812
TR3_00_32,364790.1513,141059.1068,9, ,364787.7136,141060.563, ,364782.0521,141063.9452, ,364786.4055,141061.3445
TR3_00_33,364784.5465,141062.4551,9, ,364782.1088,141063.9113, ,364776.4473,141067.2935, ,364780.8007,141064.6928
TR3_00_34,364778.9169,141065.8181,9, ,364776.4793,141067.2744, ,364770.8178,141070.6565, ,364775.1712,141068.0558
TR3_00_35,364773.2879,141069.1809,9, ,364770.8502,141070.6372, ,364765.1887,141074.0193, ,364769.5421,141071.4186
TR3_00_36,364767.5955,141072.5815,9, ,364765.1579,141074.0377, ,364759.4963,141077.4199, ,364763.8498,141074.8192
TR3_00_37,364762.394,141075.6888,9, ,364759.9564,141077.1451, ,364754.2948,141080.5272, ,364758.6483,141077.9265
TR3_11_1,364985.2227,140990.0782,1, ,364982.7851,140991.5344, ,364977.1235,140994.9166, ,364981.477,140992.3158
TR3_11_2,364979.6264,140993.4214,1, ,364977.1888,140994.8776, ,364971.5272,140998.2598, ,364975.8807,140995.659
TR3_11_3,364974.0206,140996.7703,1, ,364971.5829,140998.2265, ,364965.9214,141001.6087, ,364970.2749,140999.0079
TR3_11_4,364968.3908,141000.1335,1, ,364965.9532,141001.5897, ,364960.2916,141004.9719, ,364964.6451,141002.3711
TR3_11_5,364962.7859,141003.4818,1, ,364960.3483,141004.938, ,364954.6868,141008.3202, ,364959.0402,141005.7195
TR3_11_6,364957.1562,141006.845,9, ,364954.7185,141008.3012, ,364949.057,141011.6834, ,364953.4104,141009.0827
TR3_11_7,364951.5581,141010.1892,9, ,364949.1205,141011.6454, ,364943.459,141015.0276, ,364947.8124,141012.4269
TR3_11_8,364945.9284,141013.5524,9, ,364943.4907,141015.0086, ,364937.8292,141018.3908, ,364942.1826,141015.7901
TR3_11_9,364940.3234,141016.9008,9, ,364937.8858,141018.357, ,364932.2242,141021.7392, ,364936.5777,141019.1385
TR3_11_10,364934.6937,141020.2639,9, ,364932.2561,141021.7202, ,364926.5945,141025.1023, ,364930.948,141022.5016
TR3_11_11,364929.0674,141023.6251,9, ,364926.6297,141025.0813, ,364920.9682,141028.4635, ,364925.3216,141025.8628
TR3_11_12,364923.4375,141026.9883,9, ,364920.9999,141028.4446, ,364915.3383,141031.8267, ,364919.6918,141029.226
TR3_11_13,364917.8326,141030.3367,9, ,364915.395,141031.7929, ,364909.7334,141035.1751, ,364914.0869,141032.5743
TR3_11_14,364912.2028,141033.6999,9, ,364909.7651,141035.1561, ,364904.1036,141038.5383, ,364908.457,141035.9376
TR3_11_15,364906.6049,141037.044,9, ,364904.1673,141038.5003, ,364898.5057,141041.8824, ,364902.8592,141039.2817
TR3_11_16,364900.9751,141040.4073,9, ,364898.5374,141041.8635, ,364892.8759,141045.2457, ,364897.2293,141042.645
TR3_11_17,364895.3702,141043.7556,9, ,364892.9325,141045.2118, ,364887.271,141048.594, ,364891.6244,141045.9933
TR3_11_18,364889.7405,141047.1188,9, ,364887.3028,141048.575, ,364881.6413,141051.9572, ,364885.9947,141049.3564
TR3_11_19,364884.1123,141050.481,9, ,364881.6747,141051.9372, ,364876.0132,141055.3194, ,364880.3666,141052.7187
TR3_11_20,364878.4826,141053.8442,9, ,364876.0449,141055.3004, ,364870.3834,141058.6826, ,364874.7368,141056.0819
TR3_11_21,364872.8779,141057.1924,9, ,364870.4402,141058.6486, ,364864.7787,141062.0308, ,364869.1321,141059.4301
TR3_11_22,364867.2481,141060.5556,9, ,364864.8104,141062.0118, ,364859.1489,141065.394, ,364863.5023,141062.7933
TR3_11_23,364861.6498,141063.9,9, ,364859.2122,141065.3562, ,364853.5506,141068.7384, ,364857.9041,141066.1377
TR3_11_24,364856.0201,141067.2631,9, ,364853.5825,141068.7194, ,364847.9209,141072.1015, ,364852.2744,141069.5008
TR3_11_25,364850.4154,141070.6114,9, ,364847.9778,141072.0676, ,364842.3162,141075.4498, ,364846.6697,141072.849
TR3_11_26,364844.7854,141073.9747,9, ,364842.3477,141075.431, ,364836.6862,141078.8131, ,364841.0396,141076.2124
TR3_11_27,364839.159,141077.3359,9, ,364836.7214,141078.7921, ,364831.0598,141082.1743, ,364835.4133,141079.5736
TR3_11_28,364833.5296,141080.6989,9, ,364831.0919,141082.1551, ,364825.4304,141085.5373, ,364829.7838,141082.9365
TR3_11_29,364827.9245,141084.0473,9, ,364825.4869,141085.5035, ,364819.8254,141088.8857, ,364824.1788,141086.285
TR3_11_30,364822.2948,141087.4104,9, ,364819.8572,141088.8667, ,364814.1957,141092.2489, ,364818.5491,141089.6481
TR3_11_31,364816.6967,141090.7547,9, ,364814.2591,141092.211, ,364808.5976,141095.5931, ,364812.951,141092.9924
TR3_11_32,364811.0668,141094.118,9, ,364808.6291,141095.5743, ,364802.9676,141098.9564, ,364807.3211,141096.3557
TR3_11_33,364805.462,141097.4663,9, ,364803.0243,141098.9225, ,364797.3628,141102.3047, ,364801.7163,141099.704
TR3_11_34,364799.8325,141100.8294,9, ,364797.3948,141102.2856, ,364791.7333,141105.6678, ,364796.0867,141103.067
TR3_11_35,364794.2034,141104.1921,9, ,364791.7657,141105.6484, ,364786.1042,141109.0306, ,364790.4576,141106.4298
TR3_11_36,364788.511,141107.5927,9, ,364786.0734,141109.049, ,364780.4119,141112.4311, ,364784.7653,141109.8304
TR3_11_37,364783.3096,141110.7001,9, ,364780.8719,141112.1563, ,364775.2104,141115.5385, ,364779.5638,141112.9377
TS1_00_1,364666.4799,141011.9338,1, ,364664.0422,141013.39, ,364658.3807,141016.7722, ,364662.7341,141014.1715
TS1_00_2,364660.8836,141015.277,1, ,364658.4459,141016.7332, ,364652.7844,141020.1154, ,364657.1378,141017.5147
TS1_00_3,364655.2535,141018.6403,1, ,364652.8159,141020.0966, ,364647.1544,141023.4787, ,364651.5078,141020.878
TS1_00_4,364649.6241,141022.0033,1, ,364647.1865,141023.4596, ,364641.5249,141026.8417, ,364645.8784,141024.241
TS1_00_5,364644.019,141025.3518,1, ,364641.5813,141026.808, ,364635.9198,141030.1902, ,364640.2732,141027.5895
TS1_00_6,364638.389,141028.7151,9, ,364635.9514,141030.1713, ,364630.2898,141033.5535, ,364634.6433,141030.9528
TS1_00_7,364632.7913,141032.0592,9, ,364630.3536,141033.5154, ,364624.6921,141036.8976, ,364629.0455,141034.2969
TS1_00_8,364627.1614,141035.4224,9, ,364624.7237,141036.8787, ,364619.0622,141040.2608, ,364623.4156,141037.6601
TS1_00_9,364621.5565,141038.7708,9, ,364619.1188,141040.227, ,364613.4573,141043.6092, ,364617.8107,141041.0085
TS1_00_10,364615.9266,141042.134,9, ,364613.489,141043.5903, ,364607.8274,141046.9724, ,364612.1809,141044.3717
TS1_00_11,364610.3,141045.4953,9, ,364607.8624,141046.9516, ,364602.2008,141050.3337, ,364606.5543,141047.733
TS1_00_12,364604.6703,141048.8585,9, ,364602.2327,141050.3147, ,364596.5711,141053.6969, ,364600.9246,141051.0962
TS1_00_13,364599.0654,141052.2069,9, ,364596.6277,141053.6631, ,364590.9662,141057.0453, ,364595.3196,141054.4445
TS1_00_14,364593.436,141055.5698,9, ,364590.9984,141057.026, ,364585.3368,141060.4082, ,364589.6903,141057.8075
TS1_00_15,364587.8378,141058.9141,9, ,364585.4002,141060.3704, ,364579.7386,141063.7526, ,364584.0921,141061.1518
TS1_00_16,364582.2079,141062.2774,9, ,364579.7703,141063.7336, ,364574.1088,141067.1158, ,364578.4622,141064.5151
TS1_00_17,364576.6033,141065.6256,9, ,364574.1657,141067.0818, ,364568.5041,141070.464, ,364572.8576,141067.8633
TS1_00_18,364570.9732,141068.989,9, ,364568.5355,141070.4452, ,364562.874,141073.8274, ,364567.2274,141071.2267
TS1_00_19,364565.3452,141072.3511,9, ,364562.9076,141073.8073, ,364557.246,141077.1895, ,364561.5995,141074.5888
TS1_00_20,364559.7156,141075.7142,9, ,364557.2779,141077.1704, ,364551.6164,141080.5526, ,364555.9699,141077.9519
TS1_00_21,364554.1107,141079.0625,9, ,364551.6731,141080.5188, ,364546.0115,141083.901, ,364550.365,141081.3002
TS1_00_22,364548.481,141082.4257,9, ,364546.0434,141083.8819, ,364540.3818,141087.2641, ,364544.7353,141084.6634
TS1_00_23,364542.883,141085.7699,9, ,364540.4453,141087.2262, ,364534.7838,141090.6083, ,364539.1372,141088.0076
TS1_00_24,364537.2531,141089.1332,9, ,364534.8155,141090.5894, ,364529.1539,141093.9716, ,364533.5074,141091.3709
TS1_00_25,364531.6482,141092.4815,9, ,364529.2106,141093.9378, ,364523.549,141097.3199, ,364527.9025,141094.7192
TS1_00_26,364526.0185,141095.8447,9, ,364523.5809,141097.3009, ,364517.9193,141100.6831, ,364522.2728,141098.0824
TS1_00_27,364520.3921,141099.2059,9, ,364517.9545,141100.6621, ,364512.2929,141104.0443, ,364516.6464,141101.4436
TS1_00_28,364514.7622,141102.5691,9, ,364512.3246,141104.0254, ,364506.663,141107.4075, ,364511.0165,141104.8068
TS1_00_29,364509.1573,141105.9175,9, ,364506.7196,141107.3738, ,364501.0581,141110.7559, ,364505.4115,141108.1552
TS1_00_30,364503.5278,141109.2805,9, ,364501.0902,141110.7368, ,364495.4286,141114.1189, ,364499.7821,141111.5182
TS1_00_31,364497.9293,141112.625,9, ,364495.4916,141114.0813, ,364489.8301,141117.4635, ,364494.1835,141114.8627
TS1_00_32,364492.2998,141115.9881,9, ,364489.8621,141117.4443, ,364484.2006,141120.8265, ,364488.554,141118.2258
TS1_00_33,364486.7887,141119.2804,9, ,364484.351,141120.7366, ,364478.6895,141124.1188, ,364483.0429,141121.5181
TS1_00_34,364481.3829,141122.5098,9, ,364478.9453,141123.966, ,364473.2837,141127.3482, ,364477.6372,141124.7475
TS1_11_1,364687.5568,141046.8253,1, ,364685.1192,141048.2815, ,364679.4576,141051.6637, ,364683.8111,141049.063
TS1_11_2,364681.9605,141050.1685,1, ,364679.5229,141051.6247, ,364673.8613,141055.0069, ,364678.2148,141052.4062
TS1_11_3,364676.3305,141053.5318,1, ,364673.8928,141054.9881, ,364668.2313,141058.3703, ,364672.5847,141055.7695
TS1_11_4,364670.7011,141056.8948,1, ,364668.2634,141058.3511, ,364662.6019,141061.7333, ,364666.9553,141059.1325
TS1_11_5,364665.0959,141060.2433,1, ,364662.6583,141061.6996, ,364656.9967,141065.0817, ,364661.3502,141062.481
TS1_11_6,364659.466,141063.6066,9, ,364657.0283,141065.0629, ,364651.3668,141068.445, ,364655.7202,141065.8443
TS1_11_7,364653.8682,141066.9507,9, ,364651.4305,141068.4069, ,364645.769,141071.7891, ,364650.1225,141069.1884
TS1_11_8,364648.2383,141070.314,9, ,364645.8007,141071.7702, ,364640.1391,141075.1524, ,364644.4926,141072.5516
TS1_11_9,364642.6334,141073.6623,9, ,364640.1958,141075.1185, ,364634.5343,141078.5007, ,364638.8877,141075.9
TS1_11_10,364637.0036,141077.0255,9, ,364634.5659,141078.4818, ,364628.9044,141081.864, ,364633.2578,141079.2632
TS1_11_11,364631.377,141080.3868,9, ,364628.9393,141081.8431, ,364623.2778,141085.2253, ,364627.6312,141082.6245
TS1_11_12,364625.7473,141083.75,9, ,364623.3096,141085.2062, ,364617.6481,141088.5884, ,364622.0015,141085.9877
TS1_11_13,364620.1423,141087.0984,9, ,364617.7047,141088.5546, ,364612.0431,141091.9368, ,364616.3966,141089.3361
TS1_11_14,364614.513,141090.4613,9, ,364612.0753,141091.9176, ,364606.4138,141095.2997, ,364610.7672,141092.699
TS1_11_15,364608.9148,141093.8057,9, ,364606.4771,141095.2619, ,364600.8156,141098.6441, ,364605.169,141096.0434
TS1_11_16,364603.2849,141097.1689,9, ,364600.8472,141098.6252, ,364595.1857,141102.0073, ,364599.5392,141099.4066
TS1_11_17,364597.6803,141100.5171,9, ,364595.2426,141101.9733, ,364589.5811,141105.3555, ,364593.9345,141102.7548
TS1_11_18,364592.0501,141103.8805,9, ,364589.6125,141105.3367, ,364583.951,141108.7189, ,364588.3044,141106.1182
TS1_11_19,364586.4222,141107.2426,9, ,364583.9845,141108.6989, ,364578.323,141112.081, ,364582.6764,141109.4803
TS1_11_20,364580.7926,141110.6057,9, ,364578.3549,141112.062, ,364572.6934,141115.4441, ,364577.0468,141112.8434
TS1_11_21,364575.1877,141113.9541,9, ,364572.75,141115.4103, ,364567.0885,141118.7925, ,364571.4419,141116.1918
TS1_11_22,364569.558,141117.3172,9, ,364567.1203,141118.7735, ,364561.4588,141122.1556, ,364565.8122,141119.5549
TS1_11_23,364563.96,141120.6614,9, ,364561.5223,141122.1177, ,364555.8608,141125.4999, ,364560.2142,141122.8991
TS1_11_24,364558.3301,141124.0247,9, ,364555.8924,141125.4809, ,364550.2309,141128.8631, ,364554.5843,141126.2624
TS1_11_25,364552.7252,141127.373,9, ,364550.2875,141128.8293, ,364544.626,141132.2115, ,364548.9794,141129.6107
TS1_11_26,364547.0955,141130.7362,9, ,364544.6578,141132.1924, ,364538.9963,141135.5746, ,364543.3498,141132.9739
TS1_11_27,364541.4691,141134.0974,9, ,364539.0314,141135.5536, ,364533.3699,141138.9358, ,364537.7233,141136.3351
TS1_11_28,364535.8392,141137.4607,9, ,364533.4015,141138.9169, ,364527.74,141142.2991, ,364532.0935,141139.6983
TS1_11_29,364530.2342,141140.809,9, ,364527.7966,141142.2653, ,364522.135,141145.6475, ,364526.4885,141143.0467
TS1_11_30,364524.6048,141144.172,9, ,364522.1671,141145.6283, ,364516.5056,141149.0105, ,364520.859,141146.4097
TS1_11_31,364519.0063,141147.5166,9, ,364516.5686,141148.9728, ,364510.9071,141152.355, ,364515.2605,141149.7543
TS1_11_32,364513.3767,141150.8796,9, ,364510.9391,141152.3359, ,364505.2775,141155.718, ,364509.631,141153.1173
